Attribution,Sub,TrialID,TrialType,InstructionType,ObjNumber,Position
1,0.576923077,0.872727273,1,0.666666667,1,0.5
1,0.576923077,0.163636364,0,1,0,0
1,0.576923077,0.618181818,0,0.666666667,0,1
1,0.576923077,0.690909091,0,1,0,1
1,0.576923077,0.745454545,1,0,1,0.5
1,0.576923077,0.890909091,1,0.666666667,1,0.5
1,0.576923077,0.272727273,1,0.333333333,0,0.666666667
1,0.576923077,0.545454545,0,0.333333333,0,1
1,0.576923077,0.036363636,0,0,0,0
1,0.576923077,0.727272727,1,0,1,0.5
1,0.576923077,0.563636364,1,0.333333333,0,1
1,0.576923077,0,0,0,0,0
1,0.576923077,0.381818182,1,1,0,0.666666667
1,0.576923077,0.054545455,0,0.333333333,0,0
1,0.576923077,0.309090909,1,0.333333333,0,0.666666667
1,0.576923077,0.763636364,1,0,1,0.833333333
1,0.576923077,0.090909091,0,0.333333333,0,0
1,0.576923077,0.709090909,1,1,0,1
1,0.576923077,1,1,1,1,0.833333333
1,0.576923077,0.636363636,1,0.666666667,0,1
1,0.576923077,0.436363636,0,0,0,0.333333333
1,0.576923077,0.072727273,0,0.333333333,0,0
1,0.576923077,0.6,1,0.666666667,0,0.333333333
1,0.576923077,0.327272727,1,0.666666667,0,0.666666667
1,0.576923077,0.509090909,0,0.333333333,0,0.333333333
1,0.576923077,0.254545455,1,0,0,0.666666667
1,0.576923077,0.109090909,0,0.666666667,0,0
1,0.576923077,0.527272727,1,0.333333333,0,0.333333333
1,0.576923077,0.836363636,1,0.333333333,1,0.833333333
1,0.576923077,0.4,1,1,0,0.666666667
1,0.576923077,0.454545455,1,0,0,0.333333333
1,0.576923077,0.145454545,0,0.666666667,0,0
1,0.576923077,0.581818182,0,0.666666667,0,0.333333333
1,0.576923077,0.490909091,1,0,0,1
1,0.576923077,0.8,1,0.333333333,1,0.5
1,0.576923077,0.181818182,0,1,0,0
1,0.576923077,0.290909091,1,0.333333333,0,0.666666667
1,0.576923077,0.854545455,1,0.333333333,1,0.833333333
1,0.576923077,0.472727273,0,0,0,1
1,0.576923077,0.363636364,1,0.666666667,0,0.666666667
1,0.576923077,0.2,0,1,0,0
1,0.576923077,0.218181818,1,0,0,0.666666667
1,0.576923077,0.418181818,1,1,0,0.666666667
1,0.576923077,0.127272727,0,0.666666667,0,0
1,0.576923077,0.018181818,0,0,0,0
1,0.576923077,0.818181818,1,0.333333333,1,0.5
1,0.576923077,0.236363636,1,0,0,0.666666667
1,0.576923077,0.781818182,1,0,1,0.833333333
1,0.576923077,0.963636364,1,1,1,0.5
1,0.576923077,0.345454545,1,0.666666667,0,0.666666667
1,0.576923077,0.945454545,1,1,1,0.5
1,0.576923077,0.927272727,1,0.666666667,1,0.833333333
1,0.596153846,0.890909091,1,0.666666667,1,0.5
1,0.596153846,0.272727273,1,0.333333333,0,0.666666667
1,0.596153846,0.363636364,1,0.666666667,0,0.666666667
1,0.596153846,0.8,1,0.333333333,1,0.5
1,0.596153846,0.290909091,1,0.333333333,0,0.666666667
1,0.596153846,0.472727273,0,0,0,1
1,0.596153846,0.563636364,1,0.333333333,0,1
1,0.596153846,0.581818182,0,0.666666667,0,0.333333333
1,0.596153846,0.145454545,0,0.666666667,0,0
1,0.596153846,0.963636364,1,1,1,0.5
1,0.596153846,0.109090909,0,0.666666667,0,0
1,0.596153846,0.781818182,1,0,1,0.833333333
1,0.596153846,0.709090909,1,1,0,1
1,0.596153846,0.527272727,1,0.333333333,0,0.333333333
1,0.596153846,0.909090909,1,0.666666667,1,0.833333333
1,0.596153846,0.636363636,1,0.666666667,0,1
1,0.596153846,0.381818182,1,1,0,0.666666667
1,0.596153846,0.490909091,1,0,0,1
1,0.596153846,0.254545455,1,0,0,0.666666667
1,0.596153846,0.345454545,1,0.666666667,0,0.666666667
1,0.596153846,0.036363636,0,0,0,0
1,0.596153846,0.236363636,1,0,0,0.666666667
1,0.596153846,0.545454545,0,0.333333333,0,1
1,0.596153846,0.418181818,1,1,0,0.666666667
1,0.596153846,0.072727273,0,0.333333333,0,0
1,0.596153846,0.836363636,1,0.333333333,1,0.833333333
1,0.596153846,0.872727273,1,0.666666667,1,0.5
1,0.596153846,0.763636364,1,0,1,0.833333333
1,0.596153846,0.6,1,0.666666667,0,0.333333333
1,0.596153846,0.454545455,1,0,0,0.333333333
1,0.596153846,0.981818182,1,1,1,0.833333333
1,0.596153846,1,1,1,1,0.833333333
1,0.596153846,0,0,0,0,0
1,0.596153846,0.854545455,1,0.333333333,1,0.833333333
1,0.596153846,0.690909091,0,1,0,1
1,0.596153846,0.127272727,0,0.666666667,0,0
1,0.596153846,0.436363636,0,0,0,0.333333333
1,0.596153846,0.618181818,0,0.666666667,0,1
1,0.596153846,0.945454545,1,1,1,0.5
1,0.596153846,0.727272727,1,0,1,0.5
1,0.596153846,0.2,0,1,0,0
1,0.596153846,0.163636364,0,1,0,0
1,0.596153846,0.309090909,1,0.333333333,0,0.666666667
1,0.596153846,0.181818182,0,1,0,0
1,0.596153846,0.327272727,1,0.666666667,0,0.666666667
1,0.596153846,0.509090909,0,0.333333333,0,0.333333333
1,0.596153846,0.4,1,1,0,0.666666667
1,0.596153846,0.218181818,1,0,0,0.666666667
1,0.596153846,0.054545455,0,0.333333333,0,0
1,0.596153846,0.745454545,1,0,1,0.5
1,0.596153846,0.090909091,0,0.333333333,0,0
1,0.596153846,0.927272727,1,0.666666667,1,0.833333333
1,0.596153846,0.018181818,0,0,0,0
1,0.596153846,0.818181818,1,0.333333333,1,0.5
1,0.615384615,0.145454545,0,0.666666667,0,0
1,0.615384615,0.6,1,0.666666667,0,0.333333333
1,0.615384615,0.290909091,1,0.333333333,0,0.666666667
1,0.615384615,0.309090909,1,0.333333333,0,0.666666667
1,0.615384615,0.436363636,0,0,0,0.333333333
1,0.615384615,0.4,1,1,0,0.666666667
1,0.615384615,0.109090909,0,0.666666667,0,0
1,0.615384615,0.363636364,1,0.666666667,0,0.666666667
1,0.615384615,0.327272727,1,0.666666667,0,0.666666667
1,0.615384615,0.781818182,1,0,1,0.833333333
1,0.615384615,0.072727273,0,0.333333333,0,0
1,0.615384615,0,0,0,0,0
1,0.615384615,0.036363636,0,0,0,0
1,0.615384615,0.527272727,1,0.333333333,0,0.333333333
1,0.615384615,0.690909091,0,1,0,1
1,0.615384615,0.618181818,0,0.666666667,0,1
1,0.615384615,0.254545455,1,0,0,0.666666667
1,0.615384615,0.218181818,1,0,0,0.666666667
1,0.615384615,0.509090909,0,0.333333333,0,0.333333333
1,0.615384615,0.381818182,1,1,0,0.666666667
1,0.615384615,0.927272727,1,0.666666667,1,0.833333333
1,0.615384615,0.836363636,1,0.333333333,1,0.833333333
1,0.615384615,0.472727273,0,0,0,1
1,0.615384615,0.727272727,1,0,1,0.5
1,0.615384615,0.127272727,0,0.666666667,0,0
1,0.615384615,0.8,1,0.333333333,1,0.5
1,0.615384615,0.418181818,1,1,0,0.666666667
1,0.615384615,0.872727273,1,0.666666667,1,0.5
1,0.615384615,0.818181818,1,0.333333333,1,0.5
1,0.615384615,0.454545455,1,0,0,0.333333333
1,0.615384615,0.745454545,1,0,1,0.5
1,0.615384615,0.963636364,1,1,1,0.5
1,0.615384615,0.2,0,1,0,0
1,0.615384615,0.054545455,0,0.333333333,0,0
1,0.615384615,0.163636364,0,1,0,0
1,0.615384615,1,1,1,1,0.833333333
1,0.615384615,0.909090909,1,0.666666667,1,0.833333333
1,0.615384615,0.763636364,1,0,1,0.833333333
1,0.615384615,0.636363636,1,0.666666667,0,1
1,0.615384615,0.890909091,1,0.666666667,1,0.5
1,0.615384615,0.581818182,0,0.666666667,0,0.333333333
1,0.615384615,0.563636364,1,0.333333333,0,1
1,0.615384615,0.236363636,1,0,0,0.666666667
1,0.615384615,0.945454545,1,1,1,0.5
1,0.615384615,0.181818182,0,1,0,0
1,0.615384615,0.854545455,1,0.333333333,1,0.833333333
1,0.615384615,0.090909091,0,0.333333333,0,0
1,0.615384615,0.490909091,1,0,0,1
1,0.615384615,0.345454545,1,0.666666667,0,0.666666667
1,0.615384615,0.272727273,1,0.333333333,0,0.666666667
1,0.615384615,0.709090909,1,1,0,1
1,0.615384615,0.545454545,0,0.333333333,0,1
1,0.615384615,0.981818182,1,1,1,0.833333333
1,0.615384615,0.018181818,0,0,0,0
1,0.634615385,0.690909091,0,1,0,1
1,0.634615385,0.254545455,1,0,0,0.666666667
1,0.634615385,0.836363636,1,0.333333333,1,0.833333333
1,0.634615385,0.709090909,1,1,0,1
1,0.634615385,0.818181818,1,0.333333333,1,0.5
1,0.634615385,0.145454545,0,0.666666667,0,0
1,0.634615385,0.181818182,0,1,0,0
1,0.634615385,0.727272727,1,0,1,0.5
1,0.634615385,0.381818182,1,1,0,0.666666667
1,0.634615385,0.509090909,0,0.333333333,0,0.333333333
1,0.634615385,0.236363636,1,0,0,0.666666667
1,0.634615385,0.763636364,1,0,1,0.833333333
1,0.634615385,0.527272727,1,0.333333333,0,0.333333333
1,0.634615385,0.909090909,1,0.666666667,1,0.833333333
1,0.634615385,0.072727273,0,0.333333333,0,0
1,0.634615385,0.054545455,0,0.333333333,0,0
1,0.634615385,0.618181818,0,0.666666667,0,1
1,0.634615385,0.163636364,0,1,0,0
1,0.634615385,0.927272727,1,0.666666667,1,0.833333333
1,0.634615385,0.309090909,1,0.333333333,0,0.666666667
1,0.634615385,0.218181818,1,0,0,0.666666667
1,0.634615385,0.963636364,1,1,1,0.5
1,0.634615385,0.545454545,0,0.333333333,0,1
1,0.634615385,0.454545455,1,0,0,0.333333333
1,0.634615385,0.636363636,1,0.666666667,0,1
1,0.634615385,0.581818182,0,0.666666667,0,0.333333333
1,0.634615385,0.127272727,0,0.666666667,0,0
1,0.634615385,0,0,0,0,0
1,0.634615385,0.018181818,0,0,0,0
1,0.634615385,0.781818182,1,0,1,0.833333333
1,0.634615385,0.036363636,0,0,0,0
1,0.634615385,0.981818182,1,1,1,0.833333333
1,0.634615385,0.6,1,0.666666667,0,0.333333333
1,0.634615385,0.090909091,0,0.333333333,0,0
1,0.634615385,0.4,1,1,0,0.666666667
1,0.634615385,0.436363636,0,0,0,0.333333333
1,0.634615385,0.890909091,1,0.666666667,1,0.5
1,0.634615385,0.345454545,1,0.666666667,0,0.666666667
1,0.634615385,0.472727273,0,0,0,1
1,0.634615385,0.2,0,1,0,0
1,0.634615385,0.418181818,1,1,0,0.666666667
1,0.634615385,0.363636364,1,0.666666667,0,0.666666667
1,0.634615385,0.490909091,1,0,0,1
1,0.634615385,0.945454545,1,1,1,0.5
1,0.634615385,0.563636364,1,0.333333333,0,1
1,0.634615385,0.872727273,1,0.666666667,1,0.5
1,0.634615385,0.272727273,1,0.333333333,0,0.666666667
1,0.634615385,0.290909091,1,0.333333333,0,0.666666667
1,0.634615385,0.327272727,1,0.666666667,0,0.666666667
1,0.634615385,0.8,1,0.333333333,1,0.5
1,0.634615385,0.745454545,1,0,1,0.5
1,0.634615385,0.854545455,1,0.333333333,1,0.833333333
1,0.634615385,1,1,1,1,0.833333333
1,0.634615385,0.109090909,0,0.666666667,0,0
1,0.653846154,0.945454545,1,1,1,0.5
1,0.653846154,1,1,1,1,0.833333333
1,0.653846154,0.890909091,1,0.666666667,1,0.5
1,0.653846154,0.454545455,1,0,0,0.333333333
1,0.653846154,0.054545455,0,0.333333333,0,0
1,0.653846154,0.272727273,1,0.333333333,0,0.666666667
1,0.653846154,0.745454545,1,0,1,0.5
1,0.653846154,0.181818182,0,1,0,0
1,0.653846154,0.363636364,1,0.666666667,0,0.666666667
1,0.653846154,0.036363636,0,0,0,0
1,0.653846154,0.854545455,1,0.333333333,1,0.833333333
1,0.653846154,0.072727273,0,0.333333333,0,0
1,0.653846154,0.145454545,0,0.666666667,0,0
1,0.653846154,0.909090909,1,0.666666667,1,0.833333333
1,0.653846154,0.290909091,1,0.333333333,0,0.666666667
1,0.653846154,0.545454545,0,0.333333333,0,1
1,0.653846154,0.872727273,1,0.666666667,1,0.5
1,0.653846154,0.563636364,1,0.333333333,0,1
1,0.653846154,0.436363636,0,0,0,0.333333333
1,0.653846154,0.2,0,1,0,0
1,0.653846154,0.218181818,1,0,0,0.666666667
1,0.653846154,0.381818182,1,1,0,0.666666667
1,0.653846154,0.8,1,0.333333333,1,0.5
1,0.653846154,0.018181818,0,0,0,0
1,0.653846154,0.981818182,1,1,1,0.833333333
1,0.653846154,0.127272727,0,0.666666667,0,0
1,0.653846154,0.236363636,1,0,0,0.666666667
1,0.653846154,0.309090909,1,0.333333333,0,0.666666667
1,0.653846154,0.472727273,0,0,0,1
1,0.653846154,0.581818182,0,0.666666667,0,0.333333333
1,0.653846154,0.836363636,1,0.333333333,1,0.833333333
1,0.653846154,0.709090909,1,1,0,1
1,0.653846154,0.527272727,1,0.333333333,0,0.333333333
1,0.653846154,0.818181818,1,0.333333333,1,0.5
1,0.653846154,0.927272727,1,0.666666667,1,0.833333333
1,0.653846154,0.781818182,1,0,1,0.833333333
1,0.653846154,0.4,1,1,0,0.666666667
1,0.653846154,0.727272727,1,0,1,0.5
1,0.653846154,0.6,1,0.666666667,0,0.333333333
1,0.653846154,0.763636364,1,0,1,0.833333333
1,0.653846154,0.690909091,0,1,0,1
1,0.653846154,0.109090909,0,0.666666667,0,0
1,0.653846154,0.090909091,0,0.333333333,0,0
1,0.653846154,0.345454545,1,0.666666667,0,0.666666667
1,0.653846154,0.963636364,1,1,1,0.5
1,0.653846154,0.254545455,1,0,0,0.666666667
1,0.653846154,0.163636364,0,1,0,0
1,0.653846154,0.327272727,1,0.666666667,0,0.666666667
1,0.653846154,0.618181818,0,0.666666667,0,1
1,0.653846154,0.636363636,1,0.666666667,0,1
1,0.653846154,0.418181818,1,1,0,0.666666667
1,0.653846154,0,0,0,0,0
1,0.653846154,0.490909091,1,0,0,1
1,0.653846154,0.509090909,0,0.333333333,0,0.333333333
1,0.673076923,0.236363636,1,0,0,0.666666667
1,0.673076923,0.327272727,1,0.666666667,0,0.666666667
1,0.673076923,0.018181818,0,0,0,0
1,0.673076923,0.618181818,0,0.666666667,0,1
1,0.673076923,0.636363636,1,0.666666667,0,1
1,0.673076923,0.072727273,0,0.333333333,0,0
1,0.673076923,0.872727273,1,0.666666667,1,0.5
1,0.673076923,0.8,1,0.333333333,1,0.5
1,0.673076923,0.709090909,1,1,0,1
1,0.673076923,0.145454545,0,0.666666667,0,0
1,0.673076923,0.472727273,0,0,0,1
1,0.673076923,0.127272727,0,0.666666667,0,0
1,0.673076923,0.563636364,1,0.333333333,0,1
1,0.673076923,0.890909091,1,0.666666667,1,0.5
1,0.673076923,0.109090909,0,0.666666667,0,0
1,0.673076923,0.527272727,1,0.333333333,0,0.333333333
1,0.673076923,0.218181818,1,0,0,0.666666667
1,0.673076923,0.2,0,1,0,0
1,0.673076923,0.290909091,1,0.333333333,0,0.666666667
1,0.673076923,0.854545455,1,0.333333333,1,0.833333333
1,0.673076923,0.054545455,0,0.333333333,0,0
1,0.673076923,0.836363636,1,0.333333333,1,0.833333333
1,0.673076923,0.981818182,1,1,1,0.833333333
1,0.673076923,0.763636364,1,0,1,0.833333333
1,0.673076923,0.381818182,1,1,0,0.666666667
1,0.673076923,0.4,1,1,0,0.666666667
1,0.673076923,0.545454545,0,0.333333333,0,1
1,0.673076923,0.254545455,1,0,0,0.666666667
1,0.673076923,0.454545455,1,0,0,0.333333333
1,0.673076923,0.945454545,1,1,1,0.5
1,0.673076923,1,1,1,1,0.833333333
1,0.673076923,0.509090909,0,0.333333333,0,0.333333333
1,0.673076923,0.436363636,0,0,0,0.333333333
1,0.673076923,0.036363636,0,0,0,0
1,0.673076923,0.345454545,1,0.666666667,0,0.666666667
1,0.673076923,0.490909091,1,0,0,1
1,0.673076923,0.963636364,1,1,1,0.5
1,0.673076923,0.690909091,0,1,0,1
1,0.673076923,0.090909091,0,0.333333333,0,0
1,0.673076923,0.163636364,0,1,0,0
1,0.673076923,0.581818182,0,0.666666667,0,0.333333333
1,0.673076923,0.745454545,1,0,1,0.5
1,0.673076923,0.309090909,1,0.333333333,0,0.666666667
1,0.673076923,0.818181818,1,0.333333333,1,0.5
1,0.673076923,0.418181818,1,1,0,0.666666667
1,0.673076923,0.781818182,1,0,1,0.833333333
1,0.673076923,0.727272727,1,0,1,0.5
1,0.673076923,0.6,1,0.666666667,0,0.333333333
1,0.673076923,0.181818182,0,1,0,0
1,0.673076923,0.909090909,1,0.666666667,1,0.833333333
1,0.673076923,0.927272727,1,0.666666667,1,0.833333333
1,0.673076923,0.272727273,1,0.333333333,0,0.666666667
1,0.673076923,0,0,0,0,0
1,0.673076923,0.363636364,1,0.666666667,0,0.666666667
1,0.692307692,0.781818182,1,0,1,0.833333333
1,0.692307692,1,1,1,1,0.833333333
1,0.692307692,0.309090909,1,0.333333333,0,0.666666667
1,0.692307692,0.890909091,1,0.666666667,1,0.5
1,0.692307692,0.254545455,1,0,0,0.666666667
1,0.692307692,0.290909091,1,0.333333333,0,0.666666667
1,0.692307692,0.436363636,0,0,0,0.333333333
1,0.692307692,0.036363636,0,0,0,0
1,0.692307692,0.363636364,1,0.666666667,0,0.666666667
1,0.692307692,0.454545455,1,0,0,0.333333333
1,0.692307692,0.127272727,0,0.666666667,0,0
1,0.692307692,0,0,0,0,0
1,0.692307692,0.709090909,1,1,0,1
1,0.692307692,0.963636364,1,1,1,0.5
1,0.692307692,0.727272727,1,0,1,0.5
1,0.692307692,0.945454545,1,1,1,0.5
1,0.692307692,0.763636364,1,0,1,0.833333333
1,0.692307692,0.181818182,0,1,0,0
1,0.692307692,0.418181818,1,1,0,0.666666667
1,0.692307692,0.163636364,0,1,0,0
1,0.692307692,0.4,1,1,0,0.666666667
1,0.692307692,0.927272727,1,0.666666667,1,0.833333333
1,0.692307692,0.509090909,0,0.333333333,0,0.333333333
1,0.692307692,0.745454545,1,0,1,0.5
1,0.692307692,0.872727273,1,0.666666667,1,0.5
1,0.692307692,0.345454545,1,0.666666667,0,0.666666667
1,0.692307692,0.218181818,1,0,0,0.666666667
1,0.692307692,0.381818182,1,1,0,0.666666667
1,0.692307692,0.472727273,0,0,0,1
1,0.692307692,0.054545455,0,0.333333333,0,0
1,0.692307692,0.981818182,1,1,1,0.833333333
1,0.692307692,0.836363636,1,0.333333333,1,0.833333333
1,0.692307692,0.327272727,1,0.666666667,0,0.666666667
1,0.692307692,0.636363636,1,0.666666667,0,1
1,0.692307692,0.072727273,0,0.333333333,0,0
1,0.692307692,0.145454545,0,0.666666667,0,0
1,0.692307692,0.109090909,0,0.666666667,0,0
1,0.692307692,0.236363636,1,0,0,0.666666667
1,0.692307692,0.854545455,1,0.333333333,1,0.833333333
1,0.692307692,0.527272727,1,0.333333333,0,0.333333333
1,0.692307692,0.563636364,1,0.333333333,0,1
1,0.692307692,0.018181818,0,0,0,0
1,0.692307692,0.6,1,0.666666667,0,0.333333333
1,0.692307692,0.2,0,1,0,0
1,0.692307692,0.490909091,1,0,0,1
1,0.692307692,0.8,1,0.333333333,1,0.5
1,0.692307692,0.272727273,1,0.333333333,0,0.666666667
1,0.692307692,0.090909091,0,0.333333333,0,0
1,0.692307692,0.545454545,0,0.333333333,0,1
1,0.692307692,0.818181818,1,0.333333333,1,0.5
1,0.692307692,0.581818182,0,0.666666667,0,0.333333333
1,0.692307692,0.909090909,1,0.666666667,1,0.833333333
1,0.692307692,0.690909091,0,1,0,1
1,0.692307692,0.618181818,0,0.666666667,0,1
1,0.711538462,0.854545455,1,0.333333333,1,0.833333333
1,0.711538462,0.8,1,0.333333333,1,0.5
1,0.711538462,0.418181818,1,1,0,0.666666667
1,0.711538462,0.527272727,1,0.333333333,0,0.333333333
1,0.711538462,0.618181818,0,0.666666667,0,1
1,0.711538462,0.2,0,1,0,0
1,0.711538462,0.745454545,1,0,1,0.5
1,0.711538462,0.381818182,1,1,0,0.666666667
1,0.711538462,0.981818182,1,1,1,0.833333333
1,0.711538462,0.290909091,1,0.333333333,0,0.666666667
1,0.711538462,0.163636364,0,1,0,0
1,0.711538462,0.054545455,0,0.333333333,0,0
1,0.711538462,0.636363636,1,0.666666667,0,1
1,0.711538462,0.927272727,1,0.666666667,1,0.833333333
1,0.711538462,0.090909091,0,0.333333333,0,0
1,0.711538462,0.781818182,1,0,1,0.833333333
1,0.711538462,0.072727273,0,0.333333333,0,0
1,0.711538462,0.6,1,0.666666667,0,0.333333333
1,0.711538462,0.563636364,1,0.333333333,0,1
1,0.711538462,0.709090909,1,1,0,1
1,0.711538462,0.018181818,0,0,0,0
1,0.711538462,0.727272727,1,0,1,0.5
1,0.711538462,0.454545455,1,0,0,0.333333333
1,0.711538462,0.763636364,1,0,1,0.833333333
1,0.711538462,1,1,1,1,0.833333333
1,0.711538462,0.127272727,0,0.666666667,0,0
1,0.711538462,0.181818182,0,1,0,0
1,0.711538462,0.690909091,0,1,0,1
1,0.711538462,0.363636364,1,0.666666667,0,0.666666667
1,0.711538462,0.545454545,0,0.333333333,0,1
1,0.711538462,0.272727273,1,0.333333333,0,0.666666667
1,0.711538462,0.218181818,1,0,0,0.666666667
1,0.711538462,0.509090909,0,0.333333333,0,0.333333333
1,0.711538462,0.4,1,1,0,0.666666667
1,0.711538462,0.345454545,1,0.666666667,0,0.666666667
1,0.711538462,0,0,0,0,0
1,0.711538462,0.818181818,1,0.333333333,1,0.5
1,0.711538462,0.145454545,0,0.666666667,0,0
1,0.711538462,0.254545455,1,0,0,0.666666667
1,0.711538462,0.836363636,1,0.333333333,1,0.833333333
1,0.711538462,0.436363636,0,0,0,0.333333333
1,0.711538462,0.236363636,1,0,0,0.666666667
1,0.711538462,0.109090909,0,0.666666667,0,0
1,0.711538462,0.909090909,1,0.666666667,1,0.833333333
1,0.711538462,0.945454545,1,1,1,0.5
1,0.711538462,0.581818182,0,0.666666667,0,0.333333333
1,0.711538462,0.490909091,1,0,0,1
1,0.711538462,0.036363636,0,0,0,0
1,0.711538462,0.872727273,1,0.666666667,1,0.5
1,0.711538462,0.327272727,1,0.666666667,0,0.666666667
1,0.711538462,0.963636364,1,1,1,0.5
1,0.711538462,0.309090909,1,0.333333333,0,0.666666667
1,0.711538462,0.890909091,1,0.666666667,1,0.5
1,0.711538462,0.472727273,0,0,0,1
1,0.730769231,0.8,1,0.333333333,1,0.5
1,0.730769231,0.981818182,1,1,1,0.833333333
1,0.730769231,0.818181818,1,0.333333333,1,0.5
1,0.730769231,0.854545455,1,0.333333333,1,0.833333333
1,0.730769231,0.290909091,1,0.333333333,0,0.666666667
1,0.730769231,0.690909091,0,1,0,1
1,0.730769231,0.018181818,0,0,0,0
1,0.730769231,0.6,1,0.666666667,0,0.333333333
1,0.730769231,0.890909091,1,0.666666667,1,0.5
1,0.730769231,0.472727273,0,0,0,1
1,0.730769231,0.709090909,1,1,0,1
1,0.730769231,0.272727273,1,0.333333333,0,0.666666667
1,0.730769231,0.745454545,1,0,1,0.5
1,0.730769231,0.072727273,0,0.333333333,0,0
1,0.730769231,0.509090909,0,0.333333333,0,0.333333333
1,0.730769231,0.436363636,0,0,0,0.333333333
1,0.730769231,0.109090909,0,0.666666667,0,0
1,0.730769231,0.327272727,1,0.666666667,0,0.666666667
1,0.730769231,0.090909091,0,0.333333333,0,0
1,0.730769231,0.618181818,0,0.666666667,0,1
1,0.730769231,0.254545455,1,0,0,0.666666667
1,0.730769231,1,1,1,1,0.833333333
1,0.730769231,0.236363636,1,0,0,0.666666667
1,0.730769231,0.309090909,1,0.333333333,0,0.666666667
1,0.730769231,0.763636364,1,0,1,0.833333333
1,0.730769231,0.163636364,0,1,0,0
1,0.730769231,0.2,0,1,0,0
1,0.730769231,0.581818182,0,0.666666667,0,0.333333333
1,0.730769231,0.945454545,1,1,1,0.5
1,0.730769231,0.127272727,0,0.666666667,0,0
1,0.730769231,0.363636364,1,0.666666667,0,0.666666667
1,0.730769231,0.872727273,1,0.666666667,1,0.5
1,0.730769231,0.563636364,1,0.333333333,0,1
1,0.730769231,0.145454545,0,0.666666667,0,0
1,0.730769231,0.527272727,1,0.333333333,0,0.333333333
1,0.730769231,0.218181818,1,0,0,0.666666667
1,0.730769231,0.963636364,1,1,1,0.5
1,0.730769231,0,0,0,0,0
1,0.730769231,0.545454545,0,0.333333333,0,1
1,0.730769231,0.036363636,0,0,0,0
1,0.730769231,0.836363636,1,0.333333333,1,0.833333333
1,0.730769231,0.418181818,1,1,0,0.666666667
1,0.730769231,0.490909091,1,0,0,1
1,0.730769231,0.181818182,0,1,0,0
1,0.730769231,0.381818182,1,1,0,0.666666667
1,0.730769231,0.927272727,1,0.666666667,1,0.833333333
1,0.730769231,0.636363636,1,0.666666667,0,1
1,0.730769231,0.727272727,1,0,1,0.5
1,0.730769231,0.054545455,0,0.333333333,0,0
1,0.730769231,0.781818182,1,0,1,0.833333333
1,0.730769231,0.454545455,1,0,0,0.333333333
1,0.730769231,0.345454545,1,0.666666667,0,0.666666667
1,0.730769231,0.909090909,1,0.666666667,1,0.833333333
1,0.730769231,0.4,1,1,0,0.666666667
1,0.75,0.2,0,1,0,0
1,0.75,0.472727273,0,0,0,1
1,0.75,0.636363636,1,0.666666667,0,1
1,0.75,0.709090909,1,1,0,1
1,0.75,0.072727273,0,0.333333333,0,0
1,0.75,0.4,1,1,0,0.666666667
1,0.75,0.490909091,1,0,0,1
1,0.75,0.363636364,1,0.666666667,0,0.666666667
1,0.75,0.763636364,1,0,1,0.833333333
1,0.75,0.545454545,0,0.333333333,0,1
1,0.75,0.272727273,1,0.333333333,0,0.666666667
1,0.75,0.327272727,1,0.666666667,0,0.666666667
1,0.75,0.927272727,1,0.666666667,1,0.833333333
1,0.75,0.109090909,0,0.666666667,0,0
1,0.75,0.436363636,0,0,0,0.333333333
1,0.75,0.418181818,1,1,0,0.666666667
1,0.75,0.818181818,1,0.333333333,1,0.5
1,0.75,0.236363636,1,0,0,0.666666667
1,0.75,0.963636364,1,1,1,0.5
1,0.75,0.018181818,0,0,0,0
1,0.75,0.563636364,1,0.333333333,0,1
1,0.75,0.527272727,1,0.333333333,0,0.333333333
1,0.75,0.454545455,1,0,0,0.333333333
1,0.75,0.181818182,0,1,0,0
1,0.75,0.309090909,1,0.333333333,0,0.666666667
1,0.75,0.872727273,1,0.666666667,1,0.5
1,0.75,0.6,1,0.666666667,0,0.333333333
1,0.75,0.090909091,0,0.333333333,0,0
1,0.75,0.909090909,1,0.666666667,1,0.833333333
1,0.75,0.290909091,1,0.333333333,0,0.666666667
1,0.75,0.036363636,0,0,0,0
1,0.75,0.945454545,1,1,1,0.5
1,0.75,0.618181818,0,0.666666667,0,1
1,0.75,0.509090909,0,0.333333333,0,0.333333333
1,0.75,0.836363636,1,0.333333333,1,0.833333333
1,0.75,0.745454545,1,0,1,0.5
1,0.75,0.381818182,1,1,0,0.666666667
1,0.75,0.345454545,1,0.666666667,0,0.666666667
1,0.75,0.854545455,1,0.333333333,1,0.833333333
1,0.75,0.581818182,0,0.666666667,0,0.333333333
1,0.75,0.127272727,0,0.666666667,0,0
1,0.75,0.890909091,1,0.666666667,1,0.5
1,0.75,0.8,1,0.333333333,1,0.5
1,0.75,0,0,0,0,0
1,0.75,0.218181818,1,0,0,0.666666667
1,0.75,0.727272727,1,0,1,0.5
1,0.75,0.163636364,0,1,0,0
1,0.75,1,1,1,1,0.833333333
1,0.75,0.054545455,0,0.333333333,0,0
1,0.75,0.690909091,0,1,0,1
1,0.75,0.145454545,0,0.666666667,0,0
1,0.75,0.781818182,1,0,1,0.833333333
1,0.75,0.254545455,1,0,0,0.666666667
1,0.75,0.981818182,1,1,1,0.833333333
1,0.769230769,0.781818182,1,0,1,0.833333333
1,0.769230769,0.818181818,1,0.333333333,1,0.5
1,0.769230769,0.581818182,0,0.666666667,0,0.333333333
